airport_code,lat,lng
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,16.813000,94.775000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,18.824000,95.266000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,20.942000,95.914000
N/A,0.000000,0.000000
N/A,19.031000,96.401000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-4.317000,122.467000
N/A,-2.558000,120.324000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-2.529000,121.357000
N/A,-3.045000,119.822000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,3.683000,125.528000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-5.661000,132.731000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-7.346000,108.246000
N/A,0.000000,0.000000
N/A,-7.616000,111.434000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-6.293000,106.570000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-5.242000,105.179000
N/A,0.000000,0.000000
N/A,1.399000,99.432000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,1.555000,98.890000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-0.349000,111.748000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,3.909000,108.388000
N/A,0.836000,112.936000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-3.286000,103.879000
N/A,-2.542000,101.088000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,5.069000,97.259000
N/A,5.227000,96.950000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,2.041000,103.307000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,2.818000,104.160000
N/A,5.466000,100.391000
N/A,3.112000,101.703000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-9.303000,125.287000
N/A,-8.485000,126.399000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-3.413000,115.996000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-2.501000,112.977000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,2.154000,117.432000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-0.093000,117.439000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-9.409000,119.246000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,1.424000,103.811000
N/A,1.387000,103.709000
N/A,-27.570000,153.008000
N/A,0.000000,0.000000
N/A,-27.411000,151.735000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-38.099000,147.149000
N/A,0.000000,0.000000
N/A,-37.932000,144.753000
N/A,-32.507000,137.717000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-34.703000,138.621000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-34.793000,138.633000
N/A,-10.451000,105.690000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,40.853000,111.822000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,38.281000,114.696000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,30.552000,111.469000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,21.975000,100.760000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,46.843000,130.465000
N/A,44.524000,129.569000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,42.882000,129.448000
NAE,0.000000,0.000000
NAG,21.092000,79.047000
NAK,14.934000,102.079000
NAN,-17.754000,177.443000
NAP,40.886000,14.291000
NAS,25.039000,-77.466000
NAT,-5.911000,-35.248000
NAU,-14.177000,-141.267000
NAW,6.520000,101.743000
NBC,32.477000,-80.723000
NBG,29.825000,-90.035000
NBO,0.000000,0.000000
NBX,-3.368000,135.496000
NCA,34.708000,-77.439000
NCA,21.917000,-71.939000
NCE,43.661000,7.218000
NCH,0.000000,0.000000
NCL,55.038000,-1.692000
NCS,-27.771000,29.977000
NCU,42.486000,59.623000
NCY,45.929000,6.099000
NDB,20.928000,-17.031000
NDC,0.000000,0.000000
NDE,3.934000,41.844000
NDJ,12.134000,15.034000
NDL,8.427000,20.635000
NDM,0.000000,0.000000
NDU,0.000000,0.000000
NEG,0.000000,0.000000
NEK,0.000000,0.000000
NEL,40.033000,-74.353000
NFL,39.416000,-118.701000
NFO,0.000000,0.000000
NGB,29.825000,121.465000
NGE,7.357000,13.559000
NGF,21.449000,-157.768000
NGO,35.255000,136.924000
NGS,32.922000,129.923000
NGU,36.938000,-76.289000
NGV,-17.045000,15.687000
NHA,12.218000,109.200000
NHK,38.286000,-76.412000
NHT,51.553000,-0.418000
NHV,-8.796000,-140.229000
NIA,0.000000,0.000000
NID,35.688000,-117.691000
NIG,0.000000,0.000000
NIM,13.481000,2.184000
NIP,30.236000,-81.681000
NIT,46.311000,-0.401000
NIX,15.239000,-9.576000
NJC,60.950000,76.467000
NJK,32.829000,-115.672000
NKC,18.098000,-15.948000
NKG,31.740000,118.860000
NKT,34.902000,-76.881000
NKU,0.000000,0.000000
NKX,32.868000,-117.143000
NKY,0.000000,0.000000
NLA,-12.998000,28.665000
NLC,36.333000,-119.952000
NLD,27.444000,-99.570000
NLK,-29.041000,167.939000
NLO,-4.325000,15.328000
NLP,-25.501000,30.913000
NMB,20.435000,72.844000
NMM,32.552000,-88.556000
NNA,34.299000,-6.596000
NNG,22.608000,108.172000
NNI,0.000000,0.000000
NOB,9.976000,-85.653000
NOC,53.910000,-8.818000
NOG,31.226000,-110.976000
NON,0.000000,0.000000
NOP,10.308000,123.979000
NOR,0.000000,0.000000
NOS,-13.312000,48.314000
NOU,-22.014000,166.213000
NOV,-12.809000,15.760000
NOW,48.141000,-123.414000
NOZ,0.000000,0.000000
NPA,30.353000,-87.319000
NPE,0.000000,0.000000
NPL,-39.009000,174.179000
NQA,35.357000,-89.870000
NQI,27.507000,-97.810000
NQN,-38.949000,-68.156000
NQX,24.576000,-81.689000
NQY,50.441000,-4.995000
NRD,53.707000,7.230000
NRK,58.586000,16.251000
NRM,0.000000,0.000000
NRR,18.245000,-65.643000
NRT,35.765000,140.386000
NSE,30.724000,-87.022000
NSN,-41.298000,173.221000
NST,8.471000,99.956000
NSY,37.401000,14.922000
NTD,34.120000,-119.121000
NTE,47.153000,-1.611000
NTK,33.706000,-117.827000
NTR,25.866000,-100.237000
NTT,0.000000,0.000000
NTU,36.821000,-76.033000
NTY,-25.334000,27.173000
NUE,49.499000,11.078000
NUK,0.000000,0.000000
NUQ,37.415000,-122.048000
NUS,0.000000,0.000000
NUU,0.000000,0.000000
NUW,48.352000,-122.656000
NVA,2.950000,-75.294000
NVK,0.000000,0.000000
NVS,47.001000,3.114000
NVT,-26.880000,-48.651000
NVY,0.000000,0.000000
NWA,-12.298000,43.766000
NWI,52.676000,1.283000
NXP,34.296000,-116.162000
NXX,40.200000,-75.148000
NYE,-0.369000,36.980000
NYG,38.502000,-77.305000
NYI,7.362000,-2.329000
NYK,-0.061000,37.039000
NYO,58.789000,16.912000
NZC,30.219000,-81.876000
NZE,7.806000,-8.702000
NZY,32.699000,-117.215000
OAK,37.721000,-122.221000
OAM,-44.970000,171.082000
OAX,17.000000,-96.726000
OBF,48.081000,11.283000
OBO,42.733000,143.217000
OBS,44.544000,4.372000
OCC,-0.463000,-76.986000
OCJ,18.404000,-76.969000
OCV,8.315000,-73.358000
ODB,37.842000,-4.849000
ODE,55.476000,10.329000
ODH,51.234000,-0.943000
ODN,0.000000,0.000000
ODS,46.427000,30.678000
ODY,0.000000,0.000000
OER,63.408000,18.990000
OES,0.000000,0.000000
OFF,41.118000,-95.913000
OFI,0.000000,0.000000
OGG,20.899000,-156.431000
OGN,24.467000,122.978000
OGO,0.000000,0.000000
OGR,0.000000,0.000000
OGS,44.682000,-75.466000
OGX,31.917000,5.413000
OHD,41.180000,20.742000
OHI,0.000000,0.000000
OHR,0.000000,0.000000
OHT,0.000000,0.000000
OIM,34.784000,139.361000
OIR,0.000000,0.000000
OIT,33.479000,131.737000
OKA,26.196000,127.646000
OKC,35.393000,-97.601000
OKF,0.000000,0.000000
OKI,36.181000,133.325000
OKJ,34.757000,133.856000
OKL,0.000000,0.000000
OKN,-0.665000,13.673000
OKO,35.748000,139.348000
OKQ,0.000000,0.000000
OLA,63.699000,9.604000
OLB,40.899000,9.518000
OLI,70.499000,-149.879000
OLS,31.418000,-110.848000
OMA,41.302000,-95.894000
OMB,-1.575000,9.263000
OMD,0.000000,0.000000
OME,64.512000,-165.445000
OMF,32.356000,36.259000
OMH,0.000000,0.000000
OMO,43.283000,17.846000
OMR,47.025000,21.902000
OMS,54.967000,73.310000
OND,0.000000,0.000000
ONI,0.000000,0.000000
ONT,34.056000,-117.601000
ONX,0.000000,0.000000
OOL,-28.164000,153.505000
OOT,0.000000,0.000000
OPA,66.314000,-16.461000
OPF,25.907000,-80.278000
OPO,41.248000,-8.681000
ORA,-23.153000,-64.329000
ORB,59.224000,15.038000
ORD,41.979000,-87.904000
ORE,47.988000,1.761000
ORF,36.894000,-76.201000
ORG,5.811000,-55.191000
ORK,51.843000,-8.492000
ORL,28.545000,-81.333000
ORN,35.624000,-0.621000
ORP,-21.266000,25.320000
ORT,62.961000,-141.929000
ORW,25.273000,64.588000
ORY,48.725000,2.359000
OSD,63.194000,14.502000
OSI,45.463000,18.811000
OSK,57.350000,16.498000
OSL,60.194000,11.100000
OSN,37.091000,127.029000
OSP,54.479000,17.108000
OSR,49.696000,18.111000
OSS,40.609000,72.793000
OST,51.199000,2.862000
OSY,0.000000,0.000000
OTA,0.000000,0.000000
OTC,0.000000,0.000000
OTI,0.000000,0.000000
OTL,0.000000,0.000000
OTP,44.574000,26.103000
OTR,8.601000,-82.970000
OTU,7.010000,-74.715000
OTZ,66.884000,-162.598000
OUA,12.353000,-1.512000
OUD,34.787000,-1.924000
OUE,1.616000,16.038000
OUG,0.000000,0.000000
OUL,64.930000,25.354000
OUR,4.473000,14.364000
OUS,0.000000,0.000000
OUT,0.000000,0.000000
OUZ,0.000000,0.000000
OVA,0.000000,0.000000
OVB,0.000000,0.000000
OVD,43.563000,-6.034000
OXF,51.837000,-1.320000
OYE,1.541000,11.581000
OYL,3.470000,39.101000
OZP,37.175000,-5.616000
OZZ,30.939000,-6.909000
PAB,21.989000,82.111000
PAC,8.973000,-79.556000
PAD,51.614000,8.616000
PAE,47.906000,-122.281000
PAM,30.070000,-85.576000
PAN,6.785000,101.153000
PAP,18.580000,-72.293000
PAQ,61.595000,-149.089000
PAS,0.000000,0.000000
PAT,25.591000,85.088000
PAV,-9.401000,-38.251000
PAY,0.000000,0.000000
PAZ,20.603000,-97.461000
PBC,19.158000,-98.371000
PBD,21.649000,69.656000
PBF,34.175000,-91.934000
PBG,44.651000,-73.468000
PBH,27.403000,89.426000
PBI,26.683000,-80.096000
PBL,10.480000,-68.073000
PBM,5.453000,-55.188000
PBN,-10.722000,13.765000
PBO,0.000000,0.000000
PBU,27.330000,97.426000
PCA,20.077000,-98.782000
PCB,-6.337000,106.764000
PCL,-8.378000,-74.574000
PCN,0.000000,0.000000
PCP,1.663000,7.412000
PCR,6.184000,-67.493000
PDG,-0.876000,100.352000
PDL,37.741000,-25.698000
PDP,-34.914000,-54.921000
PDS,28.627000,-100.535000
PDU,-32.365000,-58.061000
PDV,42.068000,24.851000
PDX,45.589000,-122.597000
PED,50.013000,15.739000
PEE,57.917000,56.026000
PEG,43.096000,12.513000
PEI,4.813000,-75.739000
PEK,40.080000,116.584000
PEM,-12.614000,-69.229000
PEN,5.297000,100.277000
PER,-31.940000,115.967000
PET,-31.718000,-52.328000
PEU,15.261000,-83.781000
PEW,33.994000,71.514000
PEZ,28.954000,-98.520000
PFB,-28.244000,-52.326000
PFJ,65.556000,-23.965000
PFO,34.718000,32.486000
PGF,42.740000,2.871000
PGH,29.033000,79.474000
PGI,-7.357000,20.804000
PGK,-2.163000,106.139000
PGX,45.198000,0.816000
PHC,5.015000,6.949000
PHE,-20.378000,118.626000
PHF,37.132000,-76.493000
PHL,39.872000,-75.241000
PHN,42.911000,-82.529000
PHS,16.783000,100.279000
PHW,-23.937000,31.155000
PHX,33.434000,-112.008000
PIE,27.911000,-82.687000
PIF,22.672000,120.462000
PIK,55.508000,-4.587000
PIO,-13.745000,-76.220000
PIS,46.588000,0.307000
PIT,40.491000,-80.233000
PIU,-5.206000,-80.616000
PIX,38.554000,-28.440000
PIZ,69.733000,-163.005000
PJG,26.954000,64.132000
PKC,53.166000,158.453000
PKN,-2.705000,111.673000
PKO,9.357000,2.609000
PKP,-14.809000,-138.813000
PKR,28.200000,83.981000
PKU,0.461000,101.444000
PKW,-22.058000,27.829000
PKY,-2.225000,113.943000
PKZ,15.132000,105.781000
PLF,9.379000,14.926000
PLH,50.423000,-4.106000
PLM,-2.898000,104.701000
PLS,21.774000,-72.266000
PLU,-19.852000,-43.950000
PLW,-0.918000,119.909000
PLX,50.351000,80.234000
PLZ,-33.985000,25.617000
PMA,-5.257000,39.811000
PMC,-41.439000,-73.094000
PMD,34.629000,-118.084000
PMF,44.824000,10.296000
PMG,-22.549000,-55.703000
PMI,39.550000,2.733000
PML,59.011000,-161.819000
PMO,38.176000,13.091000
PMO,38.111000,13.313000
PMQ,0.000000,0.000000
PMR,-40.321000,175.617000
PMS,34.557000,38.317000
PMV,10.912000,-63.966000
PMY,-42.759000,-65.102000
PMZ,8.951000,-83.468000
PNA,42.770000,-1.646000
PNB,-10.719000,-48.400000
PNC,36.731000,-97.100000
PNE,40.082000,-75.011000
PNH,11.546000,104.844000
PNI,6.985000,158.209000
PNK,-0.151000,109.404000
PNL,36.816000,11.969000
PNM,45.560000,-93.608000
PNQ,18.582000,73.919000
PNR,-4.813000,11.886000
PNS,30.473000,-87.187000
PNZ,-9.364000,-40.564000
POA,-29.994000,-51.171000
POB,35.171000,-79.014000
POD,0.000000,0.000000
POE,31.045000,-93.191000
POG,-0.712000,8.754000
POI,-19.543000,-65.724000
POL,-12.987000,40.522000
POM,-9.443000,147.220000
POO,-21.843000,-46.568000
POP,19.757000,-70.570000
POR,61.462000,21.800000
POS,10.595000,-61.337000
POS,0.000000,0.000000
POT,18.199000,-76.534000
POW,45.473000,13.615000
POX,49.096000,2.041000
POZ,52.421000,16.826000
PPB,-22.175000,-51.424000
PPE,31.352000,-113.526000
PPG,-14.331000,-170.710000
PPN,2.454000,-76.610000
PPP,-20.495000,148.552000
PPQ,-40.905000,174.989000
PPS,9.742000,118.759000
PQI,46.689000,-68.045000
PRA,-31.795000,-60.480000
PRC,34.654000,-112.419000
PRG,50.101000,14.260000
PRH,18.132000,100.164000
PRI,-4.319000,55.691000
PRN,42.573000,21.036000
PRV,49.426000,17.405000
PRY,-25.654000,28.224000
PSA,43.684000,10.393000
PSD,31.279000,32.240000
PSE,18.008000,-66.563000
PSI,25.284000,63.333000
PSJ,-1.417000,120.657000
PSO,1.396000,-77.291000
PSP,33.829000,-116.507000
PSR,42.431000,14.181000
PSS,-27.386000,-55.971000
PSX,28.727000,-96.251000
PSZ,-18.975000,-57.821000
PTF,0.000000,0.000000
PTG,-23.926000,29.484000
PTP,16.265000,-61.532000
PTY,9.071000,-79.383000
PUB,38.289000,-104.496000
PUD,-47.735000,-65.904000
PUF,43.380000,-0.419000
PUJ,18.567000,-68.363000
PUK,0.000000,0.000000
PUQ,-53.003000,-70.855000
PUS,35.179000,128.938000
PUU,0.505000,-76.501000
PUY,44.893000,13.922000
PUZ,14.047000,-83.387000
PVA,13.357000,-81.358000
PVD,41.724000,-71.428000
PVH,-8.709000,-63.902000
PVK,38.925000,20.765000
PVO,-1.041000,-80.472000
PVR,20.680000,-105.254000
PVS,64.380000,-173.247000
PWM,43.646000,-70.309000
PWQ,0.000000,0.000000
PXM,15.877000,-97.089000
PXO,33.073000,-16.350000
PYE,0.000000,0.000000
PYH,5.620000,-67.606000
PYR,37.921000,21.293000
PZB,-29.649000,30.399000
PZE,0.000000,0.000000
PZH,31.358000,69.463000
PZO,8.288000,-62.760000
PZU,19.576000,37.216000
PZY,48.625000,17.828000
QAS,36.213000,1.332000
QCY,53.093000,-0.166000
QHD,49.393000,8.652000
QKT,50.818000,3.208000
QLA,51.185000,-1.032000
QLT,41.542000,12.909000
QMJ,32.002000,49.271000
QNJ,46.192000,6.268000
QNX,46.295000,4.796000
QPA,45.396000,11.848000
QPG,1.360000,103.909000
QPS,-21.985000,-47.338000
QPZ,44.913000,9.723000
QRO,20.624000,-100.369000
QSI,-3.363000,37.323000
QUS,12.172000,6.696000
QVY,60.896000,26.938000
QXB,43.505000,5.368000
QYR,48.323000,4.018000
RAB,0.000000,0.000000
RAE,30.907000,41.138000
RAH,29.626000,43.491000
RAI,14.924000,-23.493000
RAI,0.000000,0.000000
RAJ,22.309000,70.779000
RAK,31.607000,-8.036000
RAL,33.952000,-117.445000
RAO,-21.134000,-47.774000
RAR,-21.203000,-159.806000
RAS,37.325000,49.606000
RAZ,33.849000,73.798000
RBA,34.051000,-6.751000
RBJ,0.000000,0.000000
RBM,34.850000,-92.300000
RBQ,-14.428000,-67.501000
RBR,-9.869000,-67.894000
RBT,2.345000,37.999000
RCA,44.145000,-103.103000
RCB,-28.741000,32.092000
RCH,11.526000,-72.926000
RCM,-33.601000,150.781000
RCO,45.888000,-0.983000
RCU,-33.086000,-64.261000
RDE,0.000000,0.000000
RDR,47.961000,-97.401000
RDT,0.000000,0.000000
RDU,35.877000,-78.787000
RDZ,44.408000,2.482000
REA,-18.466000,-136.439000
REC,-8.126000,-34.923000
REG,38.071000,15.651000
REL,-43.210000,-65.270000
REN,51.796000,55.457000
REP,13.411000,103.813000
RES,-27.450000,-59.056000
RET,0.000000,0.000000
REU,41.147000,1.167000
REX,26.009000,-98.228000
RFN,0.000000,0.000000
RFP,-16.723000,-151.466000
RGA,-53.777000,-67.749000
RGH,25.261000,88.796000
RGI,-14.954000,-147.661000
RGL,-51.609000,-69.313000
RGN,16.907000,96.133000
RGT,-0.353000,102.335000
RHE,49.310000,4.050000
RHG,0.000000,0.000000
RHO,36.405000,28.086000
RIB,-11.010000,-66.073000
RIC,37.505000,-77.319000
RIG,-32.083000,-52.166000
RIJ,0.000000,0.000000
RIS,45.242000,141.186000
RIU,38.489000,-121.102000
RIV,33.881000,-117.259000
RIX,0.000000,0.000000
RIY,0.000000,0.000000
RJA,17.109000,81.818000
RJH,24.437000,88.616000
RJK,45.217000,14.570000
RKE,55.586000,12.131000
RKT,25.613000,55.939000
RKV,64.130000,-21.941000
RLG,53.918000,12.279000
RME,43.234000,-75.407000
RMI,44.020000,12.612000
RML,6.822000,79.886000
RMS,49.438000,7.601000
RNB,56.267000,15.265000
RND,29.529000,-98.279000
RNE,46.058000,4.001000
RNJ,27.044000,128.401000
RNN,55.063000,14.759000
RNO,39.498000,-119.768000
RNS,48.069000,-1.735000
ROB,6.234000,-10.362000
ROC,43.119000,-77.672000
ROK,-23.382000,150.475000
ROP,14.174000,145.243000
ROR,7.367000,134.544000
ROS,-32.903000,-60.784000
ROT,-38.109000,176.317000
ROU,0.000000,0.000000
ROV,47.258000,39.818000
ROW,33.301000,-104.531000
ROY,0.000000,0.000000
RPN,32.981000,35.572000
RPR,21.180000,81.739000
RRG,-19.758000,63.362000
RRK,22.256000,84.814000
RRS,62.578000,11.342000
RSA,-36.588000,-64.275000
RSD,24.892000,-76.178000
RSU,34.840000,127.615000
RSW,26.536000,-81.755000
RTA,0.000000,0.000000
RTB,16.317000,-86.522000
RTG,-8.596000,120.478000
RTM,51.957000,4.442000
RUA,0.000000,0.000000
RUH,24.957000,46.699000
RUN,-20.887000,55.510000
RUR,-22.434000,-151.361000
RVA,-22.805000,47.821000
RVE,6.958000,-71.855000
RVN,66.565000,25.830000
RVY,-30.974000,-55.476000
RYK,28.385000,70.280000
RYN,45.628000,-0.973000
RYO,-51.606000,-72.217000
RZA,-50.016000,-68.579000
RZE,50.110000,22.019000
RZR,36.910000,50.679000
SAB,0.000000,0.000000
SAC,38.513000,-121.493000
SAF,35.617000,-106.088000
SAH,0.000000,0.000000
SAK,0.000000,0.000000
SAL,13.441000,-89.056000
SAN,32.733000,-117.189000
SAP,15.452000,-87.923000
SAQ,25.054000,-78.049000
SAT,29.534000,-98.470000
SAV,32.127000,-81.202000
SAY,43.257000,11.254000
SBG,5.874000,95.339000
SBH,17.900000,-62.850000
SBI,0.000000,0.000000
SBK,48.538000,-2.854000
SBO,32.608000,-82.369000
SBU,-29.689000,17.939000
SBW,2.264000,111.983000
SBY,38.340000,-75.510000
SBZ,45.786000,24.091000
SCC,70.195000,-148.465000
SCK,37.894000,-121.239000
SCL,-33.393000,-70.786000
SCN,49.214000,7.109000
SCQ,42.896000,-8.415000
SCT,0.000000,0.000000
SCU,19.970000,-75.836000
SCV,47.688000,26.354000
SCW,61.648000,50.846000
SDA,33.262000,44.234000
SDD,0.000000,0.000000
SDE,-27.766000,-64.310000
SDG,35.247000,47.007000
SDJ,38.139000,140.917000
SDK,0.000000,0.000000
SDL,62.528000,17.444000
SDN,0.000000,0.000000
SDQ,18.429000,-69.669000
SDR,43.427000,-3.820000
